siparis_id,tarih,urun,sehir,adet,birim_fiyat,musteri_id
16530,2024-07-29,Klavye,Gaziantep,3,310.4,2506
16531,2024-07-20,RAM,Ankara,1,13706.54,1386
16532,2024-05-24,Laptop,Bursa,4,13111.34,5862
16533,2024-02-20,Monitör,Gaziantep,4,1060.9,5157
16534,2023-02-14,Monitör,İzmir,4,2637.68,5597
16535,2024-05-25,SSD Disk,Adana,3,13718.83,7396
16536,2023-11-29,Mouse,Gaziantep,4,8354.68,5604
16537,2023-02-27,Telefon,Adana,2,6494.36,5382
16538,2023-01-12,Şarj Cihazı,Antalya,5,5803.95,5854
16539,2024-09-27,Klavye,Adana,5,13675.15,1539
16540,2024-08-07,Şarj Cihazı,Mersin,3,6740.59,919
16541,2024-12-29,Yazıcı,Konya,4,14360.53,4679
16542,2024-10-19,Telefon,Antalya,3,3920.13,140
16543,2023-08-20,Kulaklık,Bursa,1,2279.05,5198
16544,2024-06-06,Yazıcı,Kayseri,1,11453.28,6743
16545,2023-06-12,Şarj Cihazı,Antalya,2,13506.62,2690
16546,2024-06-01,Hoparlör,Ankara,3,11790.85,3113
16547,2023-11-25,Mouse,Adana,5,2301.78,3952
16548,2023-08-11,Şarj Cihazı,İzmir,1,3909.06,3573
16549,2024-06-03,Mikrofon,Kayseri,2,9157.74,2186
16550,2023-06-21,Mouse,Ankara,5,13119.52,7644
16551,2023-01-19,Mouse,Mersin,5,13003.77,94
16552,2024-02-01,Laptop,Konya,4,245.31,4305
16553,2024-12-25,Şarj Cihazı,Konya,2,4057.33,4165
16554,2023-05-11,Kamera,Bursa,2,9508.92,430
16555,2023-02-01,Yazıcı,Kayseri,2,7058.22,1895
16556,2024-06-17,Monitör,İzmir,5,13399.29,6884
16557,2023-07-02,SSD Disk,Adana,4,419.44,1166
16558,2024-12-31,Tablet,Gaziantep,2,1050.17,1376
16559,2023-12-28,Şarj Cihazı,Ankara,3,6814.76,1903
16560,2023-05-06,Şarj Cihazı,Adana,2,11913.7,1859
16561,2024-09-15,Şarj Cihazı,Mersin,4,9848.93,352
16562,2023-08-14,Tablet,Ankara,5,13121.16,1965
16563,2024-09-20,Webcam,Konya,5,2529.35,6585
16564,2024-08-21,Kamera,Bursa,2,6205.26,606
16565,2024-08-23,Monitör,Gaziantep,1,7165.56,7768
16566,2023-08-01,Laptop,İstanbul,2,471.3,3016
16567,2024-01-24,Mouse,Antalya,1,4858.12,4871
16568,2024-02-18,Kamera,Kayseri,4,12695.41,4269
16569,2023-06-02,Yazıcı,Mersin,4,4793.81,5275
16570,2024-07-03,Webcam,Bursa,2,14952.1,797
16571,2024-07-13,RAM,Bursa,5,321.57,6141
16572,2023-05-13,RAM,Ankara,3,10609.9,1963
16573,2024-10-14,RAM,İzmir,1,8039.03,1713
16574,2024-12-19,Tablet,Ankara,4,10555.99,1164
16575,2024-05-30,Şarj Cihazı,Kayseri,3,7113.59,713
16576,2023-03-07,SSD Disk,İstanbul,5,7602.1,1055
16577,2023-03-02,SSD Disk,Antalya,5,12459.97,3330
16578,2023-04-08,Telefon,Bursa,2,6464.11,1414
16579,2024-07-24,Kamera,Adana,4,11804.44,510
16580,2023-04-16,Monitör,Mersin,5,14853.27,3339
16581,2024-04-28,Telefon,Kayseri,4,5257.91,5277
16582,2024-03-19,Yazıcı,Bursa,1,2525.62,6846
16583,2024-02-21,RAM,Konya,5,7906.02,6484
16584,2023-07-29,Kulaklık,Gaziantep,2,8466.64,6001
16585,2024-08-01,Mikrofon,Konya,4,5795.47,4717
16586,2023-01-22,Hoparlör,Ankara,2,6875.53,2309
16587,2023-03-10,SSD Disk,İzmir,5,11915.46,5898
16588,2024-08-23,RAM,Ankara,4,5205.49,6578
16589,2024-01-23,Şarj Cihazı,Bursa,3,740.79,4369
16590,2023-06-29,Kulaklık,İstanbul,3,7433.72,5533
16591,2024-12-05,Mikrofon,Bursa,1,1472.31,1070
16592,2023-09-27,Hoparlör,İstanbul,4,4230.78,4178
16593,2024-06-27,Kulaklık,Antalya,1,13036.26,1748
16594,2024-10-18,SSD Disk,Bursa,3,6317.4,1206
16595,2023-02-01,Şarj Cihazı,Ankara,5,325.96,2217
16596,2024-12-27,Şarj Cihazı,Bursa,3,11137.41,1145
16597,2024-04-23,Kulaklık,İzmir,1,7764.23,6641
16598,2024-01-13,Kamera,İstanbul,5,435.35,863
16599,2024-01-05,Mikrofon,Ankara,4,12621.84,5426
16600,2024-07-06,Mikrofon,Kayseri,5,6175.14,1043
16601,2023-01-20,Tablet,Mersin,4,7235.02,3360
16602,2023-10-09,Klavye,Mersin,5,4023.93,6299
16603,2024-01-17,Kulaklık,Bursa,3,8849.39,6275
16604,2023-07-07,Yazıcı,İstanbul,2,14832.38,4684
16605,2024-10-10,Laptop,Ankara,4,10746.94,3281
16606,2024-01-13,RAM,Ankara,3,1095.74,2153
16607,2024-05-18,Şarj Cihazı,İzmir,2,10078.79,1714
16608,2024-12-01,Tablet,Konya,4,4272.88,5094
16609,2024-06-22,Yazıcı,Antalya,4,13638.92,6544
16610,2024-10-29,Laptop,Bursa,2,5404.51,2182
16611,2024-01-28,Kamera,İstanbul,1,4845.19,1101
16612,2024-04-03,Mikrofon,Konya,3,613.52,6557
16613,2024-02-07,Laptop,Bursa,1,6845.41,6837
16614,2024-01-06,RAM,Mersin,3,6156.93,5452
16615,2023-07-26,SSD Disk,Kayseri,4,13510.36,7268
16616,2023-05-16,SSD Disk,İzmir,5,9391.31,1006
16617,2024-09-14,Mouse,Adana,4,13513.0,1931
16618,2024-10-26,Mouse,Bursa,2,8993.39,6336
16619,2024-05-24,Telefon,İzmir,2,6238.32,305
16620,2024-03-22,Telefon,Kayseri,2,14014.45,3645
16621,2024-11-13,Webcam,Gaziantep,1,5977.4,5028
16622,2024-06-01,SSD Disk,Gaziantep,5,10928.77,7674
16623,2024-10-18,Telefon,Mersin,4,12050.24,542
16624,2024-02-26,RAM,Konya,5,14731.94,7885
16625,2023-07-25,Mouse,Ankara,1,4980.71,7510
16626,2023-12-15,Tablet,Gaziantep,2,3996.18,7957
16627,2024-04-06,Mikrofon,Antalya,2,570.05,5244
16628,2024-10-27,Şarj Cihazı,Mersin,3,2715.72,3788
16629,2023-05-02,Mikrofon,Gaziantep,1,2922.43,6915
16630,2023-12-18,RAM,Konya,3,8379.08,3429
16631,2024-03-27,Webcam,Ankara,3,12419.98,3383
16632,2023-10-11,RAM,Mersin,5,13333.26,6912
16633,2024-01-20,Telefon,Gaziantep,3,13453.12,4899
16634,2023-01-12,RAM,Mersin,5,9422.41,3912
16635,2024-12-07,Laptop,İstanbul,2,5561.75,7583
16636,2024-06-24,Kamera,İzmir,5,1708.77,7376
16637,2024-02-08,Laptop,İzmir,3,13682.96,1932
16638,2023-09-26,Mouse,Ankara,1,14385.8,1407
16639,2023-06-28,Laptop,Ankara,2,8463.64,586
16640,2024-02-26,Laptop,Kayseri,2,2274.11,4322
16641,2024-09-18,RAM,Bursa,4,76.13,7640
16642,2024-09-03,Webcam,Kayseri,4,13903.72,7630
16643,2024-03-04,Klavye,Bursa,2,8493.48,7494
16644,2023-08-16,Yazıcı,İstanbul,1,2335.56,1670
16645,2023-06-24,Kamera,Adana,2,1842.94,2193
16646,2023-01-09,Laptop,Konya,2,2000.53,769
16647,2024-05-09,Mouse,Mersin,4,704.16,3285
16648,2023-10-03,Mikrofon,Kayseri,5,7580.81,1292
16649,2023-09-14,Şarj Cihazı,Konya,5,426.69,7078
16650,2023-06-23,Hoparlör,İstanbul,2,6980.87,4800
16651,2024-12-25,Hoparlör,Kayseri,1,12419.58,6724
16652,2023-10-02,RAM,Adana,1,10102.61,4572
16653,2023-07-10,Laptop,İzmir,4,10840.01,5092
16654,2023-05-16,Şarj Cihazı,Mersin,2,12312.8,5067
16655,2024-05-17,Kulaklık,Adana,2,8671.58,1551
16656,2024-12-15,RAM,Gaziantep,3,4778.91,3637
16657,2023-09-30,Laptop,Ankara,2,5799.79,2185
16658,2024-09-19,Laptop,Mersin,3,6275.43,1625
16659,2023-05-27,Yazıcı,İstanbul,4,11854.72,2718
16660,2024-09-29,Klavye,Ankara,2,14820.04,4248
16661,2023-09-02,Mikrofon,Mersin,2,14573.55,4987
16662,2023-02-20,Tablet,Adana,3,5090.12,1949
16663,2023-09-27,Yazıcı,Mersin,3,4123.29,1780
16664,2023-05-19,Klavye,Konya,4,14053.32,590
16665,2024-03-02,Kulaklık,Adana,2,3388.88,7709
16666,2024-11-08,Mikrofon,Mersin,1,8979.85,3778
16667,2023-08-11,Yazıcı,Bursa,3,9246.0,2730
16668,2023-05-29,Mikrofon,İstanbul,3,5366.69,1211
16669,2023-10-14,Kulaklık,İstanbul,3,2536.99,5593
16670,2024-05-18,Klavye,Mersin,5,9186.28,102
16671,2024-10-22,Şarj Cihazı,Konya,1,3767.22,5181
16672,2024-12-10,Kamera,Gaziantep,4,3466.04,6481
16673,2024-11-10,SSD Disk,Kayseri,3,4391.0,343
16674,2023-01-25,Mikrofon,İzmir,2,181.19,1300
16675,2024-12-26,SSD Disk,Konya,4,8407.97,4563
16676,2024-03-04,Hoparlör,Adana,1,2399.34,6046
16677,2023-01-02,SSD Disk,Adana,4,478.94,1310
16678,2024-05-09,Klavye,İstanbul,2,7815.59,1503
16679,2023-03-02,Laptop,İstanbul,1,3307.6,98
16680,2023-04-02,Telefon,İstanbul,5,782.13,4648
16681,2023-06-27,SSD Disk,Mersin,2,1729.75,7855
16682,2023-01-04,Klavye,Mersin,5,7241.83,861
16683,2023-12-09,Telefon,Antalya,1,7008.96,4756
16684,2023-06-14,Tablet,Adana,3,14643.4,6544
16685,2023-03-22,SSD Disk,Konya,2,11054.88,7089
16686,2023-05-23,Hoparlör,Adana,3,5556.07,1820
16687,2024-06-06,Şarj Cihazı,İstanbul,5,7199.73,4761
16688,2023-04-02,Monitör,Antalya,2,14595.83,1434
16689,2024-12-27,Webcam,İstanbul,3,8258.4,1633
16690,2023-05-22,Webcam,Mersin,2,7069.18,5707
16691,2024-01-19,RAM,Mersin,4,4974.01,2085
16692,2024-09-16,Tablet,Bursa,2,4020.56,1234
16693,2023-10-26,RAM,Konya,4,918.32,3976
16694,2023-07-05,Hoparlör,Antalya,5,4040.47,1506
16695,2023-01-25,SSD Disk,Kayseri,1,267.5,6111
16696,2023-10-26,Klavye,Ankara,1,14449.52,3555
16697,2024-10-18,Laptop,Kayseri,4,10923.69,6042
16698,2024-03-17,Şarj Cihazı,İstanbul,3,10800.87,91
16699,2023-06-14,Mouse,Ankara,5,3269.98,2854
16700,2023-02-02,Kamera,İstanbul,3,4036.68,1434
16701,2023-07-29,Klavye,Adana,4,4287.97,2917
16702,2023-05-04,Kamera,Ankara,2,14062.7,2051
16703,2023-07-01,Yazıcı,Mersin,5,1729.76,687
16704,2024-11-04,Mouse,Gaziantep,2,8528.89,7194
16705,2024-08-12,Laptop,Adana,2,6991.45,7454
16706,2024-10-30,Webcam,Kayseri,5,1630.13,2832
16707,2024-11-05,RAM,Adana,4,2285.04,5866
16708,2024-05-09,Tablet,Mersin,3,9743.34,815
16709,2024-06-18,Mikrofon,Ankara,4,1954.84,4549
16710,2023-07-11,Tablet,Ankara,2,12835.08,1168
16711,2023-09-24,Klavye,Antalya,1,8649.88,3795
16712,2024-11-17,Yazıcı,Bursa,5,4828.22,1877
16713,2023-06-05,Hoparlör,Adana,3,4031.91,7569
16714,2023-01-29,Monitör,Adana,3,11696.93,3161
16715,2023-08-31,Yazıcı,İzmir,1,8329.0,3634
16716,2023-01-22,Laptop,Konya,2,6467.69,6868
16717,2024-03-07,Telefon,İstanbul,5,13930.23,6353
16718,2023-11-03,Mouse,Gaziantep,4,14488.09,5240
16719,2024-05-15,Şarj Cihazı,Kayseri,5,12579.34,7951
16720,2024-06-23,Hoparlör,Konya,2,7833.24,4083
16721,2023-10-26,Klavye,Bursa,2,12417.93,5069
16722,2024-10-20,RAM,Mersin,5,13497.3,4266
16723,2023-12-18,SSD Disk,İzmir,3,11387.06,4556
16724,2024-06-08,Laptop,Antalya,5,9856.59,5665
16725,2023-06-15,Monitör,İzmir,3,14982.96,2636
16726,2024-07-24,Laptop,Bursa,1,11779.17,1810
16727,2024-09-10,Webcam,Adana,2,1018.16,5967
16728,2023-07-19,Telefon,Bursa,3,12713.39,547
16729,2023-11-06,Webcam,Mersin,3,9945.13,2775
16730,2023-03-19,Şarj Cihazı,Antalya,2,11560.92,7756
16731,2023-03-07,Hoparlör,İzmir,4,1977.09,7407
16732,2024-08-24,Şarj Cihazı,Bursa,1,4513.18,3702
16733,2023-07-05,Tablet,Adana,3,2835.05,7539
16734,2024-06-10,Yazıcı,Konya,4,96.18,962
16735,2024-08-06,Yazıcı,Antalya,4,13471.3,843
16736,2023-05-04,Tablet,İstanbul,5,1763.06,151
16737,2024-05-11,Mouse,Adana,2,5350.28,5238
16738,2024-07-12,RAM,Konya,1,9692.55,6953
16739,2023-12-04,Laptop,Mersin,3,4930.24,757
16740,2023-02-20,SSD Disk,Mersin,1,12945.35,1595
16741,2023-01-16,Tablet,Ankara,3,4469.0,767
16742,2023-03-04,Monitör,Gaziantep,5,7005.52,498
16743,2023-09-11,Yazıcı,Gaziantep,1,3125.92,909
16744,2023-04-01,RAM,Kayseri,3,9606.25,7444
16745,2024-12-10,Şarj Cihazı,Ankara,1,962.5,3431
16746,2024-01-30,Tablet,İstanbul,4,3186.39,4552
16747,2024-12-20,Webcam,Gaziantep,5,7881.65,535
16748,2023-12-26,Hoparlör,Antalya,3,6458.8,7910
16749,2023-03-04,Tablet,Kayseri,3,14297.01,5322
16750,2024-08-29,Hoparlör,Ankara,3,2705.55,7240
16751,2023-09-30,Kulaklık,Gaziantep,3,10002.67,4980
16752,2023-02-01,Telefon,Konya,1,5083.54,7299
16753,2024-10-02,Yazıcı,Konya,3,4218.26,1814
16754,2023-03-09,Tablet,İzmir,2,273.49,214
16755,2023-09-12,Laptop,İstanbul,3,10130.81,6358
16756,2024-10-26,Kulaklık,İstanbul,5,11317.94,1662
16757,2023-11-17,Laptop,Kayseri,4,7717.32,7823
16758,2024-06-08,Yazıcı,Mersin,2,1047.08,2372
16759,2024-08-29,Tablet,Bursa,5,6204.9,3341
16760,2024-07-08,Mouse,Antalya,3,1035.32,6352
16761,2023-06-03,Telefon,Kayseri,1,7270.61,420
16762,2024-01-27,Kulaklık,İzmir,1,7520.05,7981
16763,2024-08-21,Mouse,İzmir,4,11020.01,1611
16764,2023-06-04,Laptop,İstanbul,2,9953.57,177
16765,2023-06-13,Hoparlör,Ankara,3,4676.74,2882
16766,2024-09-15,Mouse,İzmir,5,3753.45,4793
16767,2024-12-16,Kamera,Ankara,1,2178.49,272
16768,2023-12-10,Hoparlör,Gaziantep,1,13510.86,703
16769,2023-07-10,Yazıcı,Antalya,3,13429.32,5758
16770,2023-07-22,Tablet,İstanbul,2,4819.79,4014
16771,2023-08-29,RAM,İzmir,2,8969.87,3700
16772,2023-04-16,Kulaklık,Bursa,2,835.11,7335
16773,2024-09-04,Webcam,Adana,3,13273.62,15
16774,2024-09-27,Klavye,Antalya,2,13504.89,5867
16775,2024-06-06,Yazıcı,Mersin,4,8614.22,2291
16776,2024-07-17,Laptop,Bursa,1,5913.72,3355
16777,2024-01-17,SSD Disk,Konya,5,3025.06,5960
16778,2023-01-28,Webcam,Kayseri,1,3751.89,5522
16779,2024-05-07,Monitör,Adana,4,12090.48,3681
16780,2024-01-29,RAM,Ankara,2,4025.52,4559
16781,2023-05-14,Klavye,Bursa,3,12693.04,2214
16782,2023-08-29,SSD Disk,İstanbul,3,7146.78,2523
16783,2023-06-26,Şarj Cihazı,İzmir,1,5234.86,6028
16784,2023-07-17,Hoparlör,Adana,3,11947.92,2382
16785,2024-08-05,SSD Disk,Ankara,4,14949.03,5275
16786,2023-04-02,Telefon,İzmir,5,3867.84,2610
16787,2024-02-26,Yazıcı,Ankara,5,5952.43,1420
16788,2023-09-05,Mikrofon,İzmir,4,11178.2,3427
16789,2023-05-26,Monitör,Ankara,2,7044.67,1169
16790,2024-04-30,Tablet,Kayseri,1,5360.75,2929
16791,2024-09-07,Laptop,Mersin,3,9916.45,1691
16792,2023-04-21,Laptop,Bursa,3,4680.89,4874
16793,2023-10-01,Klavye,İstanbul,4,4267.66,4873
16794,2024-05-29,SSD Disk,İzmir,1,9104.65,7788
16795,2024-04-30,Mikrofon,Konya,5,1162.65,1189
16796,2024-04-24,Kamera,Mersin,5,10675.34,6846
16797,2023-01-01,RAM,Ankara,2,2247.15,7221
16798,2024-09-28,Hoparlör,Adana,1,14171.28,4981
16799,2023-02-22,SSD Disk,Konya,2,9115.16,2493
16800,2023-11-06,Kulaklık,İstanbul,3,2642.05,181
16801,2023-07-25,Laptop,Konya,3,13222.05,7287
16802,2023-04-15,Mikrofon,İzmir,5,7503.31,5887
16803,2023-08-01,Klavye,Antalya,5,348.69,7641
16804,2024-07-27,Mikrofon,İstanbul,1,2985.12,3583
16805,2023-02-27,SSD Disk,Antalya,5,4455.15,2120
16806,2023-05-13,Telefon,Antalya,2,5080.65,6056
16807,2024-12-10,SSD Disk,Mersin,2,6832.14,4586
16808,2024-08-24,Kamera,İstanbul,3,4826.29,6435
16809,2024-02-08,Hoparlör,İzmir,2,8496.69,1281
16810,2023-12-31,SSD Disk,Mersin,3,11436.53,7660
16811,2024-10-14,Laptop,Gaziantep,2,1779.86,7094
16812,2024-03-13,SSD Disk,Kayseri,5,10442.53,2979
16813,2024-10-01,Laptop,Adana,2,733.62,2196
16814,2023-08-16,Mikrofon,Ankara,5,7048.05,6926
16815,2023-02-27,Tablet,Bursa,5,5438.21,412
16816,2024-05-06,Laptop,İstanbul,5,6694.35,2352
16817,2023-03-05,Şarj Cihazı,Bursa,2,8549.91,3995
16818,2023-08-11,Monitör,Ankara,1,11704.18,60
16819,2024-08-17,Klavye,Bursa,1,7835.71,5672
16820,2024-06-09,SSD Disk,Bursa,5,7877.57,2646
16821,2024-08-12,Telefon,Antalya,4,9302.85,7088
16822,2024-02-07,Tablet,Konya,2,8773.01,5552
16823,2024-07-14,Hoparlör,İstanbul,1,8758.99,4102
16824,2024-12-17,Laptop,Gaziantep,2,9438.43,6290
16825,2023-04-07,Kamera,Kayseri,3,1903.3,5265
16826,2023-03-07,Hoparlör,Gaziantep,2,4201.02,6890
16827,2024-06-22,Tablet,İstanbul,4,10267.23,723
16828,2024-04-10,Mikrofon,Gaziantep,3,4389.68,6341
16829,2023-01-19,Şarj Cihazı,Adana,4,7573.2,3500
16830,2024-07-15,Laptop,Antalya,4,7469.42,5716
16831,2024-08-09,Laptop,İstanbul,1,12167.18,5162
16832,2023-07-14,Kamera,Mersin,3,8666.7,5505
16833,2024-07-07,Şarj Cihazı,Ankara,5,13295.78,7321
16834,2023-04-03,Klavye,Kayseri,2,1010.59,7966
16835,2024-05-14,Laptop,Adana,5,12660.82,3189
16836,2024-01-21,Hoparlör,Konya,1,14611.41,2118
16837,2024-11-18,Şarj Cihazı,Kayseri,4,10054.9,1629
16838,2024-06-06,Hoparlör,İzmir,4,8959.05,4299
16839,2023-04-05,Klavye,Bursa,3,14319.01,4831
16840,2024-11-14,Monitör,Antalya,1,9498.31,241
16841,2023-12-24,Webcam,Antalya,3,3519.52,2533
16842,2023-05-18,RAM,Ankara,3,10820.66,5925
16843,2023-09-04,SSD Disk,Ankara,4,11229.88,2860
16844,2023-04-28,Kamera,Kayseri,5,11609.26,7562
16845,2024-09-30,Mouse,İstanbul,2,5994.0,7240
16846,2023-09-25,Laptop,İzmir,5,8137.9,739
16847,2024-03-19,Kamera,Gaziantep,5,9596.99,1739
16848,2023-07-11,Tablet,İzmir,1,321.68,1845
16849,2024-11-17,SSD Disk,Mersin,3,7648.27,2183
16850,2024-05-02,Kulaklık,Kayseri,1,12566.62,3039
16851,2023-04-13,Monitör,İzmir,1,8847.59,6223
16852,2023-07-19,Tablet,İzmir,2,13703.22,228
16853,2024-07-02,Telefon,Gaziantep,2,10669.5,144
16854,2024-05-07,Tablet,Ankara,2,4179.37,412
16855,2023-11-13,Mouse,Ankara,3,5941.66,5632
16856,2023-05-20,SSD Disk,İstanbul,4,2359.07,5566
16857,2024-09-01,Hoparlör,Kayseri,5,4442.53,5665
16858,2024-09-20,Mouse,İstanbul,1,10713.47,5064
16859,2024-06-17,Hoparlör,İzmir,4,6390.51,7306
16860,2024-08-12,Klavye,Konya,4,3815.8,4152
16861,2024-11-01,Tablet,Adana,4,14899.98,318
16862,2023-02-01,Mikrofon,İzmir,2,8760.13,6190
16863,2024-12-21,RAM,Gaziantep,1,3387.03,4838
16864,2023-07-16,Monitör,Adana,2,4087.15,3892
16865,2024-02-03,Laptop,Gaziantep,5,13328.7,4276
16866,2024-05-18,Tablet,Gaziantep,5,9155.92,7276
16867,2024-03-04,Webcam,Mersin,5,1902.31,4914
16868,2024-01-02,Kulaklık,İstanbul,5,12720.9,2525
16869,2024-01-21,Webcam,Bursa,3,7405.32,3832
16870,2023-09-21,Telefon,Adana,3,11341.11,3517
16871,2023-07-20,Yazıcı,Bursa,3,10217.78,7646
16872,2023-05-06,Hoparlör,İstanbul,1,2695.45,232
16873,2023-07-02,Hoparlör,Ankara,3,3054.66,4713
16874,2023-09-22,Kulaklık,İstanbul,4,3916.29,465
16875,2023-03-11,Monitör,Adana,5,6897.1,465
16876,2023-12-22,Tablet,Adana,2,2605.28,7220
16877,2023-03-22,Hoparlör,İzmir,4,9464.76,152
16878,2024-04-20,Monitör,İstanbul,1,8581.47,3171
16879,2024-04-13,Laptop,Mersin,2,13398.88,7294
16880,2024-06-17,Kamera,Mersin,1,6460.4,6542
16881,2024-04-15,RAM,Bursa,2,7966.27,4154
16882,2024-05-09,Kamera,Kayseri,5,10165.29,5613
16883,2024-03-28,Kulaklık,Bursa,3,14539.83,4576
16884,2024-07-04,Telefon,Adana,1,2895.92,4883
16885,2024-09-12,Kulaklık,Mersin,4,1515.85,5774
16886,2023-01-26,Laptop,İzmir,2,12679.01,4737
16887,2024-04-27,SSD Disk,Gaziantep,1,4072.17,549
16888,2023-08-01,Mouse,Adana,3,994.75,1687
16889,2024-06-26,Kamera,Mersin,2,2716.84,4999
16890,2024-09-16,Şarj Cihazı,Ankara,1,5586.61,2635
16891,2023-09-29,Webcam,Kayseri,5,12163.82,948
16892,2023-03-19,Mikrofon,Mersin,1,9250.86,740
16893,2024-02-24,Tablet,İstanbul,5,8566.17,7978
16894,2024-11-01,Hoparlör,Ankara,1,2372.06,913
16895,2023-11-03,Şarj Cihazı,Ankara,3,3602.83,5548
16896,2023-10-31,Laptop,Ankara,1,5118.39,5175
16897,2023-10-18,Laptop,Bursa,2,14013.92,5019
16898,2024-03-10,SSD Disk,Kayseri,1,956.8,7156
16899,2024-04-15,Laptop,Adana,3,3093.82,5082
16900,2024-03-14,RAM,İzmir,4,6729.53,679
16901,2024-07-19,Tablet,Kayseri,5,6184.31,7200
16902,2023-07-23,Laptop,Ankara,4,7442.68,1447
16903,2024-02-20,Laptop,Kayseri,3,11015.53,1194
16904,2024-05-06,Yazıcı,Antalya,3,3725.55,4914
16905,2024-01-16,Mikrofon,Konya,5,12418.36,4506
16906,2023-06-19,Tablet,İstanbul,4,9076.22,4593
16907,2023-01-20,Mouse,Ankara,4,9276.78,3060
16908,2024-07-23,Kamera,Bursa,1,3595.93,2798
16909,2023-02-22,Laptop,Bursa,4,5793.88,321
16910,2023-02-04,Kulaklık,Mersin,3,4948.93,1709
16911,2024-07-22,SSD Disk,Antalya,4,11676.61,659
16912,2023-01-07,Tablet,Mersin,5,14203.31,1585
16913,2023-03-18,Şarj Cihazı,Bursa,4,6746.14,7687
16914,2023-06-02,Klavye,Ankara,1,13951.2,985
16915,2024-12-30,Laptop,Kayseri,3,13883.95,6843
16916,2024-08-14,Şarj Cihazı,Adana,1,3779.06,894
16917,2023-06-19,Laptop,Gaziantep,2,386.65,4456
16918,2023-03-21,Tablet,Bursa,3,7536.82,679
16919,2023-01-22,Mikrofon,Adana,1,2061.07,3789
16920,2023-06-21,SSD Disk,Adana,4,11951.31,3742
16921,2023-06-26,Tablet,Ankara,5,4807.62,5828
16922,2023-11-13,Mikrofon,Bursa,4,1730.08,1330
16923,2024-05-23,Klavye,Adana,5,5403.95,4462
16924,2024-11-03,Kulaklık,Antalya,2,4506.65,7130
16925,2023-06-06,Kulaklık,Mersin,1,12870.64,4175
16926,2023-12-06,Şarj Cihazı,Konya,2,9942.08,1730
16927,2024-01-30,Kulaklık,Bursa,5,1282.23,5866
16928,2023-04-18,Mikrofon,Bursa,3,12000.91,1170
16929,2023-11-14,Kamera,Adana,3,11743.77,1448
16930,2023-12-11,Tablet,Mersin,4,14092.53,6550
16931,2024-10-04,Laptop,Mersin,5,652.09,5702
16932,2023-07-31,Monitör,Gaziantep,2,11954.96,4126
16933,2024-10-04,Hoparlör,Mersin,2,697.54,2830
16934,2023-11-09,Telefon,Bursa,4,13974.55,6033
16935,2023-06-26,Kamera,İzmir,5,1492.77,3593
16936,2023-03-27,Tablet,Antalya,2,1703.22,3296
16937,2024-09-27,Monitör,Mersin,1,952.66,3364
16938,2024-06-18,Mouse,Ankara,1,12083.6,3501
16939,2023-02-04,SSD Disk,İzmir,1,12939.13,6096
16940,2023-03-06,Kulaklık,İzmir,1,11355.91,2911
16941,2024-07-06,RAM,Antalya,4,11521.35,1937
16942,2024-06-20,Şarj Cihazı,Antalya,5,12956.56,2337
16943,2024-06-02,Hoparlör,Bursa,4,8577.14,4145
16944,2023-01-16,Webcam,İzmir,2,5073.6,379
16945,2024-07-30,Telefon,Bursa,3,9929.19,6005
16946,2024-04-23,Webcam,Mersin,1,3268.27,5707
16947,2023-10-01,Kulaklık,Ankara,3,11824.55,2595
16948,2024-04-26,Laptop,Kayseri,5,5649.13,7066
16949,2023-05-06,Laptop,Antalya,4,11989.23,2811
16950,2024-09-28,Kamera,Kayseri,5,2501.22,979
16951,2023-04-24,Laptop,Antalya,3,10947.87,3981
16952,2024-11-17,Tablet,Ankara,3,8605.66,2177
16953,2023-07-24,Mouse,İstanbul,3,981.52,1893
16954,2024-03-01,RAM,Mersin,1,12478.07,2506
16955,2024-11-24,Mikrofon,Adana,4,12066.14,6632
16956,2023-09-21,Webcam,Adana,2,3339.82,3033
16957,2024-06-08,Hoparlör,Gaziantep,2,8760.0,2587
16958,2024-01-09,Laptop,Adana,3,14811.13,2297
16959,2023-03-12,Telefon,İstanbul,5,7325.68,7095
16960,2023-03-31,Monitör,Antalya,1,11822.99,5013
16961,2024-07-31,Kulaklık,İzmir,5,13985.61,5509
16962,2023-07-19,Mouse,Konya,4,2560.17,3692
16963,2023-06-13,Monitör,Antalya,5,3396.01,2249
16964,2024-01-15,Webcam,Kayseri,5,4785.17,1532
16965,2024-03-17,Klavye,Antalya,5,11167.34,6653
16966,2023-12-10,Yazıcı,İstanbul,1,2360.75,5604
16967,2023-02-01,Hoparlör,Gaziantep,2,8946.2,3102
16968,2024-12-01,Şarj Cihazı,Mersin,2,8149.46,3103
16969,2023-03-23,Hoparlör,Mersin,2,13205.55,2684
16970,2024-09-30,Laptop,Antalya,1,6312.44,436
16971,2024-08-05,Yazıcı,Antalya,2,11984.49,944
16972,2023-01-11,RAM,İzmir,2,10786.04,6261
16973,2023-01-18,Telefon,Bursa,1,11144.06,6526
16974,2023-03-13,Klavye,İzmir,4,14214.19,2024
16975,2024-09-04,Kamera,Mersin,4,7747.41,4850
16976,2024-02-22,Tablet,Konya,5,6098.23,1646
16977,2023-10-10,Webcam,Mersin,1,13045.51,5610
16978,2023-09-03,RAM,Kayseri,1,2783.95,7337
16979,2023-03-25,Hoparlör,İstanbul,3,2929.68,7474
16980,2024-11-04,RAM,Konya,1,13670.15,3437
